"export-plot data (NetLogo 7.0.0)"
"frisbee.nlogox"
"12/08/2025 17:58:58:371 -0500"

"MODEL SETTINGS"
"run-speed-variance","walk-speed-variance","run-speed","line-spacing","disc-speed","walk-speed","num-per-line","max-throws"
"0","0","1.5","5","1.7","0.5","8","10000"

"""Player Lines"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","12000","0","14","true","""Line 1""","true","5"

"pen name","pen down?","mode","interval","color","x"
"""Line 1""","true","0","1","102","10001"
"""Line 2""","true","0","1","12","10001"
"""Line 3""","true","0","1","19","10001"
"""Line 4""","true","0","1","108","10001"
"""Throw-Dif""","true","0","1","45","10001"

"""Line 1""",,,,"""Line 2""",,,,"""Line 3""",,,,"""Line 4""",,,,"""Throw-Dif"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"4485","8","102","true","4485","5","12","true","4485","11","19","true","4485","8","108","true","4485","3","45","true"
"4486","8","102","true","4486","5","12","true","4486","11","19","true","4486","8","108","true","4486","4","45","true"
"4487","8","102","true","4487","5","12","true","4487","11","19","true","4487","8","108","true","4487","3","45","true"
"4488","8","102","true","4488","5","12","true","4488","12","19","true","4488","7","108","true","4488","4","45","true"
"4489","8","102","true","4489","5","12","true","4489","11","19","true","4489","8","108","true","4489","3","45","true"
"4490","7","102","true","4490","5","12","true","4490","12","19","true","4490","8","108","true","4490","4","45","true"
"4491","7","102","true","4491","5","12","true","4491","12","19","true","4491","8","108","true","4491","3","45","true"
"4492","8","102","true","4492","5","12","true","4492","12","19","true","4492","7","108","true","4492","4","45","true"
"4493","7","102","true","4493","5","12","true","4493","12","19","true","4493","8","108","true","4493","3","45","true"
"4494","8","102","true","4494","5","12","true","4494","12","19","true","4494","7","108","true","4494","4","45","true"
"4495","8","102","true","4495","5","12","true","4495","11","19","true","4495","8","108","true","4495","3","45","true"
"4496","8","102","true","4496","5","12","true","4496","11","19","true","4496","8","108","true","4496","4","45","true"
"4497","8","102","true","4497","5","12","true","4497","11","19","true","4497","8","108","true","4497","3","45","true"
"4498","8","102","true","4498","5","12","true","4498","11","19","true","4498","8","108","true","4498","4","45","true"
"4499","8","102","true","4499","5","12","true","4499","11","19","true","4499","8","108","true","4499","3","45","true"
"4500","8","102","true","4500","5","12","true","4500","11","19","true","4500","8","108","true","4500","4","45","true"
"4501","8","102","true","4501","5","12","true","4501","11","19","true","4501","8","108","true","4501","3","45","true"
"4502","8","102","true","4502","5","12","true","4502","11","19","true","4502","8","108","true","4502","4","45","true"
"4503","8","102","true","4503","5","12","true","4503","11","19","true","4503","8","108","true","4503","3","45","true"
"4504","8","102","true","4504","5","12","true","4504","12","19","true","4504","7","108","true","4504","4","45","true"
"4505","7","102","true","4505","5","12","true","4505","12","19","true","4505","8","108","true","4505","3","45","true"
"4506","8","102","true","4506","5","12","true","4506","12","19","true","4506","7","108","true","4506","4","45","true"
"4507","7","102","true","4507","5","12","true","4507","12","19","true","4507","8","108","true","4507","3","45","true"
"4508","8","102","true","4508","5","12","true","4508","12","19","true","4508","7","108","true","4508","4","45","true"
"4509","8","102","true","4509","5","12","true","4509","11","19","true","4509","8","108","true","4509","3","45","true"
"4510","8","102","true","4510","5","12","true","4510","11","19","true","4510","8","108","true","4510","4","45","true"
"4511","8","102","true","4511","5","12","true","4511","11","19","true","4511","8","108","true","4511","3","45","true"
"4512","8","102","true","4512","5","12","true","4512","12","19","true","4512","7","108","true","4512","4","45","true"
"4513","8","102","true","4513","5","12","true","4513","11","19","true","4513","8","108","true","4513","3","45","true"
"4514","8","102","true","4514","5","12","true","4514","12","19","true","4514","7","108","true","4514","4","45","true"
"4515","8","102","true","4515","5","12","true","4515","11","19","true","4515","8","108","true","4515","3","45","true"
"4516","8","102","true","4516","5","12","true","4516","12","19","true","4516","7","108","true","4516","4","45","true"
"4517","7","102","true","4517","5","12","true","4517","12","19","true","4517","8","108","true","4517","3","45","true"
"4518","8","102","true","4518","5","12","true","4518","12","19","true","4518","7","108","true","4518","4","45","true"
"4519","7","102","true","4519","5","12","true","4519","12","19","true","4519","8","108","true","4519","3","45","true"
"4520","7","102","true","4520","5","12","true","4520","13","19","true","4520","7","108","true","4520","4","45","true"
"4521","7","102","true","4521","5","12","true","4521","12","19","true","4521","8","108","true","4521","3","45","true"
"4522","8","102","true","4522","5","12","true","4522","12","19","true","4522","7","108","true","4522","4","45","true"
"4523","7","102","true","4523","5","12","true","4523","12","19","true","4523","8","108","true","4523","3","45","true"
"4524","8","102","true","4524","5","12","true","4524","12","19","true","4524","7","108","true","4524","4","45","true"
"4525","7","102","true","4525","5","12","true","4525","12","19","true","4525","8","108","true","4525","3","45","true"
"4526","8","102","true","4526","5","12","true","4526","12","19","true","4526","7","108","true","4526","4","45","true"
"4527","7","102","true","4527","5","12","true","4527","12","19","true","4527","8","108","true","4527","3","45","true"
"4528","8","102","true","4528","5","12","true","4528","12","19","true","4528","7","108","true","4528","4","45","true"
"4529","8","102","true","4529","5","12","true","4529","11","19","true","4529","8","108","true","4529","3","45","true"
"4530","8","102","true","4530","5","12","true","4530","12","19","true","4530","7","108","true","4530","4","45","true"
"4531","8","102","true","4531","5","12","true","4531","11","19","true","4531","8","108","true","4531","3","45","true"
"4532","8","102","true","4532","5","12","true","4532","11","19","true","4532","8","108","true","4532","4","45","true"
"4533","8","102","true","4533","5","12","true","4533","11","19","true","4533","8","108","true","4533","3","45","true"
"4534","8","102","true","4534","5","12","true","4534","11","19","true","4534","8","108","true","4534","4","45","true"
"4535","8","102","true","4535","5","12","true","4535","11","19","true","4535","8","108","true","4535","3","45","true"
"4536","8","102","true","4536","5","12","true","4536","11","19","true","4536","8","108","true","4536","4","45","true"
"4537","8","102","true","4537","5","12","true","4537","11","19","true","4537","8","108","true","4537","3","45","true"
"4538","8","102","true","4538","5","12","true","4538","11","19","true","4538","8","108","true","4538","4","45","true"
"4539","8","102","true","4539","5","12","true","4539","11","19","true","4539","8","108","true","4539","3","45","true"
"4540","7","102","true","4540","6","12","true","4540","11","19","true","4540","8","108","true","4540","2","45","true"
"4541","8","102","true","4541","6","12","true","4541","11","19","true","4541","7","108","true","4541","3","45","true"
"4542","7","102","true","4542","6","12","true","4542","11","19","true","4542","8","108","true","4542","2","45","true"
"4543","8","102","true","4543","5","12","true","4543","11","19","true","4543","8","108","true","4543","3","45","true"
"4544","8","102","true","4544","5","12","true","4544","11","19","true","4544","8","108","true","4544","4","45","true"
"4545","8","102","true","4545","5","12","true","4545","11","19","true","4545","8","108","true","4545","3","45","true"
"4546","7","102","true","4546","6","12","true","4546","11","19","true","4546","8","108","true","4546","2","45","true"
"4547","8","102","true","4547","6","12","true","4547","11","19","true","4547","7","108","true","4547","3","45","true"
"4548","7","102","true","4548","6","12","true","4548","11","19","true","4548","8","108","true","4548","2","45","true"
"4549","7","102","true","4549","6","12","true","4549","12","19","true","4549","7","108","true","4549","3","45","true"
"4550","8","102","true","4550","5","12","true","4550","11","19","true","4550","8","108","true","4550","4","45","true"
"4551","8","102","true","4551","5","12","true","4551","11","19","true","4551","8","108","true","4551","3","45","true"
"4552","8","102","true","4552","5","12","true","4552","11","19","true","4552","8","108","true","4552","4","45","true"
"4553","8","102","true","4553","5","12","true","4553","11","19","true","4553","8","108","true","4553","3","45","true"
"4554","7","102","true","4554","7","12","true","4554","11","19","true","4554","7","108","true","4554","2","45","true"
"4555","8","102","true","4555","6","12","true","4555","11","19","true","4555","7","108","true","4555","3","45","true"
"4556","7","102","true","4556","6","12","true","4556","11","19","true","4556","8","108","true","4556","2","45","true"
"4557","8","102","true","4557","6","12","true","4557","11","19","true","4557","7","108","true","4557","3","45","true"
"4558","8","102","true","4558","5","12","true","4558","11","19","true","4558","8","108","true","4558","4","45","true"
"4559","8","102","true","4559","5","12","true","4559","11","19","true","4559","8","108","true","4559","3","45","true"
"4560","7","102","true","4560","6","12","true","4560","11","19","true","4560","8","108","true","4560","2","45","true"
"4561","7","102","true","4561","6","12","true","4561","12","19","true","4561","7","108","true","4561","3","45","true"
"4562","7","102","true","4562","7","12","true","4562","11","19","true","4562","7","108","true","4562","2","45","true"
"4563","7","102","true","4563","6","12","true","4563","12","19","true","4563","7","108","true","4563","3","45","true"
"4564","8","102","true","4564","5","12","true","4564","11","19","true","4564","8","108","true","4564","4","45","true"
"4565","8","102","true","4565","5","12","true","4565","11","19","true","4565","8","108","true","4565","3","45","true"
"4566","8","102","true","4566","5","12","true","4566","11","19","true","4566","8","108","true","4566","4","45","true"
"4567","8","102","true","4567","5","12","true","4567","11","19","true","4567","8","108","true","4567","3","45","true"
"4568","7","102","true","4568","6","12","true","4568","12","19","true","4568","7","108","true","4568","4","45","true"
"4569","7","102","true","4569","6","12","true","4569","12","19","true","4569","7","108","true","4569","3","45","true"
"4570","8","102","true","4570","5","12","true","4570","11","19","true","4570","8","108","true","4570","4","45","true"
"4571","8","102","true","4571","5","12","true","4571","11","19","true","4571","8","108","true","4571","3","45","true"
"4572","8","102","true","4572","5","12","true","4572","11","19","true","4572","8","108","true","4572","4","45","true"
"4573","8","102","true","4573","5","12","true","4573","11","19","true","4573","8","108","true","4573","3","45","true"
"4574","8","102","true","4574","5","12","true","4574","11","19","true","4574","8","108","true","4574","4","45","true"
"4575","8","102","true","4575","5","12","true","4575","11","19","true","4575","8","108","true","4575","3","45","true"
"4576","8","102","true","4576","5","12","true","4576","11","19","true","4576","8","108","true","4576","4","45","true"
"4577","8","102","true","4577","5","12","true","4577","11","19","true","4577","8","108","true","4577","3","45","true"
"4578","8","102","true","4578","5","12","true","4578","11","19","true","4578","8","108","true","4578","4","45","true"
"4579","8","102","true","4579","5","12","true","4579","11","19","true","4579","8","108","true","4579","3","45","true"
"4580","8","102","true","4580","5","12","true","4580","12","19","true","4580","7","108","true","4580","4","45","true"
"4581","8","102","true","4581","6","12","true","4581","11","19","true","4581","7","108","true","4581","3","45","true"
"4582","7","102","true","4582","7","12","true","4582","11","19","true","4582","7","108","true","4582","2","45","true"
"4583","7","102","true","4583","6","12","true","4583","12","19","true","4583","7","108","true","4583","3","45","true"
"4584","8","102","true","4584","6","12","true","4584","11","19","true","4584","7","108","true","4584","4","45","true"
"4585","8","102","true","4585","6","12","true","4585","11","19","true","4585","7","108","true","4585","3","45","true"
"4586","8","102","true","4586","5","12","true","4586","11","19","true","4586","8","108","true","4586","4","45","true"
"4587","8","102","true","4587","5","12","true","4587","11","19","true","4587","8","108","true","4587","3","45","true"
"4588","8","102","true","4588","5","12","true","4588","11","19","true","4588","8","108","true","4588","4","45","true"
"4589","8","102","true","4589","5","12","true","4589","11","19","true","4589","8","108","true","4589","3","45","true"
"4590","8","102","true","4590","5","12","true","4590","11","19","true","4590","8","108","true","4590","4","45","true"
"4591","8","102","true","4591","5","12","true","4591","11","19","true","4591","8","108","true","4591","3","45","true"
"4592","8","102","true","4592","5","12","true","4592","12","19","true","4592","7","108","true","4592","4","45","true"
"4593","7","102","true","4593","5","12","true","4593","12","19","true","4593","8","108","true","4593","3","45","true"
"4594","8","102","true","4594","5","12","true","4594","12","19","true","4594","7","108","true","4594","4","45","true"
"4595","8","102","true","4595","5","12","true","4595","11","19","true","4595","8","108","true","4595","3","45","true"
"4596","8","102","true","4596","5","12","true","4596","12","19","true","4596","7","108","true","4596","4","45","true"
"4597","8","102","true","4597","6","12","true","4597","11","19","true","4597","7","108","true","4597","3","45","true"
"4598","8","102","true","4598","5","12","true","4598","12","19","true","4598","7","108","true","4598","4","45","true"
"4599","8","102","true","4599","5","12","true","4599","11","19","true","4599","8","108","true","4599","3","45","true"
"4600","8","102","true","4600","5","12","true","4600","12","19","true","4600","7","108","true","4600","4","45","true"
"4601","8","102","true","4601","5","12","true","4601","11","19","true","4601","8","108","true","4601","3","45","true"
"4602","8","102","true","4602","5","12","true","4602","12","19","true","4602","7","108","true","4602","4","45","true"
"4603","8","102","true","4603","5","12","true","4603","11","19","true","4603","8","108","true","4603","3","45","true"
"4604","8","102","true","4604","5","12","true","4604","12","19","true","4604","7","108","true","4604","4","45","true"
"4605","8","102","true","4605","5","12","true","4605","11","19","true","4605","8","108","true","4605","3","45","true"
"4606","8","102","true","4606","5","12","true","4606","11","19","true","4606","8","108","true","4606","4","45","true"
"4607","8","102","true","4607","5","12","true","4607","11","19","true","4607","8","108","true","4607","3","45","true"
"4608","7","102","true","4608","5","12","true","4608","12","19","true","4608","8","108","true","4608","4","45","true"
"4609","7","102","true","4609","5","12","true","4609","12","19","true","4609","8","108","true","4609","3","45","true"
"4610","8","102","true","4610","5","12","true","4610","11","19","true","4610","8","108","true","4610","4","45","true"
"4611","8","102","true","4611","5","12","true","4611","11","19","true","4611","8","108","true","4611","3","45","true"
"4612","7","102","true","4612","5","12","true","4612","12","19","true","4612","8","108","true","4612","4","45","true"
"4613","7","102","true","4613","5","12","true","4613","12","19","true","4613","8","108","true","4613","3","45","true"
"4614","8","102","true","4614","5","12","true","4614","12","19","true","4614","7","108","true","4614","4","45","true"
"4615","7","102","true","4615","6","12","true","4615","12","19","true","4615","7","108","true","4615","3","45","true"
"4616","8","102","true","4616","5","12","true","4616","11","19","true","4616","8","108","true","4616","4","45","true"
"4617","8","102","true","4617","5","12","true","4617","11","19","true","4617","8","108","true","4617","3","45","true"
"4618","8","102","true","4618","5","12","true","4618","11","19","true","4618","8","108","true","4618","4","45","true"
"4619","8","102","true","4619","5","12","true","4619","11","19","true","4619","8","108","true","4619","3","45","true"
"4620","8","102","true","4620","5","12","true","4620","11","19","true","4620","8","108","true","4620","4","45","true"
"4621","8","102","true","4621","5","12","true","4621","11","19","true","4621","8","108","true","4621","3","45","true"
"4622","8","102","true","4622","5","12","true","4622","11","19","true","4622","8","108","true","4622","4","45","true"
"4623","8","102","true","4623","5","12","true","4623","11","19","true","4623","8","108","true","4623","3","45","true"
"4624","8","102","true","4624","5","12","true","4624","11","19","true","4624","8","108","true","4624","4","45","true"
"4625","8","102","true","4625","5","12","true","4625","11","19","true","4625","8","108","true","4625","3","45","true"
"4626","7","102","true","4626","5","12","true","4626","13","19","true","4626","7","108","true","4626","4","45","true"
"4627","7","102","true","4627","5","12","true","4627","12","19","true","4627","8","108","true","4627","3","45","true"
"4628","8","102","true","4628","5","12","true","4628","12","19","true","4628","7","108","true","4628","4","45","true"
"4629","8","102","true","4629","5","12","true","4629","11","19","true","4629","8","108","true","4629","3","45","true"
"4630","8","102","true","4630","5","12","true","4630","11","19","true","4630","8","108","true","4630","4","45","true"
"4631","8","102","true","4631","5","12","true","4631","11","19","true","4631","8","108","true","4631","3","45","true"
"4632","8","102","true","4632","5","12","true","4632","11","19","true","4632","8","108","true","4632","4","45","true"
"4633","8","102","true","4633","5","12","true","4633","11","19","true","4633","8","108","true","4633","3","45","true"
"4634","8","102","true","4634","5","12","true","4634","12","19","true","4634","7","108","true","4634","4","45","true"
"4635","7","102","true","4635","5","12","true","4635","12","19","true","4635","8","108","true","4635","3","45","true"
"4636","8","102","true","4636","5","12","true","4636","11","19","true","4636","8","108","true","4636","4","45","true"
"4637","8","102","true","4637","5","12","true","4637","11","19","true","4637","8","108","true","4637","3","45","true"
"4638","8","102","true","4638","5","12","true","4638","11","19","true","4638","8","108","true","4638","4","45","true"
"4639","8","102","true","4639","5","12","true","4639","11","19","true","4639","8","108","true","4639","3","45","true"
"4640","8","102","true","4640","5","12","true","4640","11","19","true","4640","8","108","true","4640","4","45","true"
"4641","8","102","true","4641","5","12","true","4641","11","19","true","4641","8","108","true","4641","3","45","true"
"4642","8","102","true","4642","5","12","true","4642","11","19","true","4642","8","108","true","4642","4","45","true"
"4643","8","102","true","4643","5","12","true","4643","11","19","true","4643","8","108","true","4643","3","45","true"
"4644","7","102","true","4644","5","12","true","4644","12","19","true","4644","8","108","true","4644","4","45","true"
"4645","7","102","true","4645","5","12","true","4645","12","19","true","4645","8","108","true","4645","3","45","true"
"4646","8","102","true","4646","5","12","true","4646","11","19","true","4646","8","108","true","4646","4","45","true"
"4647","8","102","true","4647","5","12","true","4647","11","19","true","4647","8","108","true","4647","3","45","true"
"4648","8","102","true","4648","5","12","true","4648","11","19","true","4648","8","108","true","4648","4","45","true"
"4649","8","102","true","4649","5","12","true","4649","11","19","true","4649","8","108","true","4649","3","45","true"
"4650","8","102","true","4650","5","12","true","4650","11","19","true","4650","8","108","true","4650","4","45","true"
"4651","8","102","true","4651","5","12","true","4651","11","19","true","4651","8","108","true","4651","3","45","true"
"4652","8","102","true","4652","5","12","true","4652","11","19","true","4652","8","108","true","4652","4","45","true"
"4653","8","102","true","4653","5","12","true","4653","11","19","true","4653","8","108","true","4653","3","45","true"
"4654","8","102","true","4654","5","12","true","4654","12","19","true","4654","7","108","true","4654","4","45","true"
"4655","7","102","true","4655","5","12","true","4655","12","19","true","4655","8","108","true","4655","3","45","true"
"4656","7","102","true","4656","6","12","true","4656","12","19","true","4656","7","108","true","4656","4","45","true"
"4657","7","102","true","4657","6","12","true","4657","12","19","true","4657","7","108","true","4657","3","45","true"
"4658","8","102","true","4658","5","12","true","4658","11","19","true","4658","8","108","true","4658","4","45","true"
"4659","8","102","true","4659","5","12","true","4659","11","19","true","4659","8","108","true","4659","3","45","true"
"4660","7","102","true","4660","5","12","true","4660","12","19","true","4660","8","108","true","4660","4","45","true"
"4661","7","102","true","4661","5","12","true","4661","12","19","true","4661","8","108","true","4661","3","45","true"
"4662","8","102","true","4662","5","12","true","4662","12","19","true","4662","7","108","true","4662","4","45","true"
"4663","8","102","true","4663","5","12","true","4663","11","19","true","4663","8","108","true","4663","3","45","true"
"4664","8","102","true","4664","5","12","true","4664","12","19","true","4664","7","108","true","4664","4","45","true"
"4665","8","102","true","4665","5","12","true","4665","11","19","true","4665","8","108","true","4665","3","45","true"
"4666","8","102","true","4666","5","12","true","4666","12","19","true","4666","7","108","true","4666","4","45","true"
"4667","7","102","true","4667","5","12","true","4667","12","19","true","4667","8","108","true","4667","3","45","true"
"4668","8","102","true","4668","5","12","true","4668","12","19","true","4668","7","108","true","4668","4","45","true"
"4669","7","102","true","4669","5","12","true","4669","12","19","true","4669","8","108","true","4669","3","45","true"
"4670","8","102","true","4670","5","12","true","4670","12","19","true","4670","7","108","true","4670","4","45","true"
"4671","8","102","true","4671","5","12","true","4671","11","19","true","4671","8","108","true","4671","3","45","true"
"4672","8","102","true","4672","5","12","true","4672","11","19","true","4672","8","108","true","4672","4","45","true"
"4673","8","102","true","4673","5","12","true","4673","11","19","true","4673","8","108","true","4673","3","45","true"
"4674","7","102","true","4674","5","12","true","4674","12","19","true","4674","8","108","true","4674","4","45","true"
"4675","7","102","true","4675","5","12","true","4675","12","19","true","4675","8","108","true","4675","3","45","true"
"4676","7","102","true","4676","5","12","true","4676","13","19","true","4676","7","108","true","4676","4","45","true"
"4677","7","102","true","4677","5","12","true","4677","12","19","true","4677","8","108","true","4677","3","45","true"
"4678","8","102","true","4678","5","12","true","4678","12","19","true","4678","7","108","true","4678","4","45","true"
"4679","8","102","true","4679","5","12","true","4679","11","19","true","4679","8","108","true","4679","3","45","true"
"4680","8","102","true","4680","5","12","true","4680","12","19","true","4680","7","108","true","4680","4","45","true"
"4681","7","102","true","4681","5","12","true","4681","12","19","true","4681","8","108","true","4681","3","45","true"
"4682","7","102","true","4682","5","12","true","4682","13","19","true","4682","7","108","true","4682","4","45","true"
"4683","7","102","true","4683","5","12","true","4683","12","19","true","4683","8","108","true","4683","3","45","true"
"4684","8","102","true","4684","5","12","true","4684","12","19","true","4684","7","108","true","4684","4","45","true"
"4685","7","102","true","4685","5","12","true","4685","12","19","true","4685","8","108","true","4685","3","45","true"
"4686","8","102","true","4686","5","12","true","4686","12","19","true","4686","7","108","true","4686","4","45","true"
"4687","7","102","true","4687","6","12","true","4687","12","19","true","4687","7","108","true","4687","3","45","true"
"4688","7","102","true","4688","5","12","true","4688","13","19","true","4688","7","108","true","4688","4","45","true"
"4689","7","102","true","4689","5","12","true","4689","12","19","true","4689","8","108","true","4689","3","45","true"
"4690","8","102","true","4690","5","12","true","4690","12","19","true","4690","7","108","true","4690","4","45","true"
"4691","7","102","true","4691","6","12","true","4691","12","19","true","4691","7","108","true","4691","3","45","true"
"4692","8","102","true","4692","5","12","true","4692","11","19","true","4692","8","108","true","4692","4","45","true"
"4693","8","102","true","4693","5","12","true","4693","11","19","true","4693","8","108","true","4693","3","45","true"
"4694","8","102","true","4694","5","12","true","4694","11","19","true","4694","8","108","true","4694","4","45","true"
"4695","8","102","true","4695","5","12","true","4695","11","19","true","4695","8","108","true","4695","3","45","true"
"4696","8","102","true","4696","5","12","true","4696","11","19","true","4696","8","108","true","4696","4","45","true"
"4697","8","102","true","4697","5","12","true","4697","11","19","true","4697","8","108","true","4697","3","45","true"
"4698","8","102","true","4698","5","12","true","4698","12","19","true","4698","7","108","true","4698","4","45","true"
"4699","8","102","true","4699","6","12","true","4699","11","19","true","4699","7","108","true","4699","3","45","true"
"4700","8","102","true","4700","5","12","true","4700","12","19","true","4700","7","108","true","4700","4","45","true"
"4701","8","102","true","4701","6","12","true","4701","11","19","true","4701","7","108","true","4701","3","45","true"
"4702","8","102","true","4702","5","12","true","4702","12","19","true","4702","7","108","true","4702","4","45","true"
"4703","8","102","true","4703","5","12","true","4703","11","19","true","4703","8","108","true","4703","3","45","true"
"4704","8","102","true","4704","5","12","true","4704","11","19","true","4704","8","108","true","4704","4","45","true"
"4705","8","102","true","4705","5","12","true","4705","11","19","true","4705","8","108","true","4705","3","45","true"
"4706","8","102","true","4706","5","12","true","4706","11","19","true","4706","8","108","true","4706","4","45","true"
"4707","8","102","true","4707","5","12","true","4707","11","19","true","4707","8","108","true","4707","3","45","true"
"4708","8","102","true","4708","5","12","true","4708","11","19","true","4708","8","108","true","4708","4","45","true"
"4709","8","102","true","4709","5","12","true","4709","11","19","true","4709","8","108","true","4709","3","45","true"
"4710","8","102","true","4710","5","12","true","4710","11","19","true","4710","8","108","true","4710","4","45","true"
"4711","8","102","true","4711","5","12","true","4711","11","19","true","4711","8","108","true","4711","3","45","true"
"4712","8","102","true","4712","5","12","true","4712","11","19","true","4712","8","108","true","4712","4","45","true"
"4713","8","102","true","4713","5","12","true","4713","11","19","true","4713","8","108","true","4713","3","45","true"
"4714","8","102","true","4714","5","12","true","4714","11","19","true","4714","8","108","true","4714","4","45","true"
"4715","8","102","true","4715","5","12","true","4715","11","19","true","4715","8","108","true","4715","3","45","true"
"4716","8","102","true","4716","5","12","true","4716","11","19","true","4716","8","108","true","4716","4","45","true"
"4717","8","102","true","4717","5","12","true","4717","11","19","true","4717","8","108","true","4717","3","45","true"
"4718","8","102","true","4718","6","12","true","4718","11","19","true","4718","7","108","true","4718","4","45","true"
"4719","8","102","true","4719","6","12","true","4719","11","19","true","4719","7","108","true","4719","3","45","true"
"4720","8","102","true","4720","5","12","true","4720","11","19","true","4720","8","108","true","4720","4","45","true"
"4721","8","102","true","4721","5","12","true","4721","11","19","true","4721","8","108","true","4721","3","45","true"
"4722","7","102","true","4722","6","12","true","4722","11","19","true","4722","8","108","true","4722","2","45","true"
"4723","8","102","true","4723","6","12","true","4723","11","19","true","4723","7","108","true","4723","3","45","true"
"4724","7","102","true","4724","5","12","true","4724","12","19","true","4724","8","108","true","4724","4","45","true"
"4725","7","102","true","4725","5","12","true","4725","12","19","true","4725","8","108","true","4725","3","45","true"
"4726","8","102","true","4726","5","12","true","4726","12","19","true","4726","7","108","true","4726","4","45","true"
"4727","7","102","true","4727","5","12","true","4727","12","19","true","4727","8","108","true","4727","3","45","true"
"4728","8","102","true","4728","5","12","true","4728","12","19","true","4728","7","108","true","4728","4","45","true"
"4729","7","102","true","4729","6","12","true","4729","12","19","true","4729","7","108","true","4729","3","45","true"
"4730","8","102","true","4730","5","12","true","4730","12","19","true","4730","7","108","true","4730","4","45","true"
"4731","7","102","true","4731","5","12","true","4731","12","19","true","4731","8","108","true","4731","3","45","true"
"4732","7","102","true","4732","5","12","true","4732","13","19","true","4732","7","108","true","4732","4","45","true"
"4733","7","102","true","4733","5","12","true","4733","12","19","true","4733","8","108","true","4733","3","45","true"
"4734","8","102","true","4734","5","12","true","4734","12","19","true","4734","7","108","true","4734","4","45","true"
"4735","7","102","true","4735","5","12","true","4735","12","19","true","4735","8","108","true","4735","3","45","true"
"4736","8","102","true","4736","5","12","true","4736","12","19","true","4736","7","108","true","4736","4","45","true"
"4737","7","102","true","4737","5","12","true","4737","12","19","true","4737","8","108","true","4737","3","45","true"
"4738","7","102","true","4738","5","12","true","4738","13","19","true","4738","7","108","true","4738","4","45","true"
"4739","7","102","true","4739","5","12","true","4739","12","19","true","4739","8","108","true","4739","3","45","true"
"4740","8","102","true","4740","5","12","true","4740","12","19","true","4740","7","108","true","4740","4","45","true"
"4741","7","102","true","4741","5","12","true","4741","12","19","true","4741","8","108","true","4741","3","45","true"
"4742","8","102","true","4742","5","12","true","4742","12","19","true","4742","7","108","true","4742","4","45","true"
"4743","7","102","true","4743","5","12","true","4743","12","19","true","4743","8","108","true","4743","3","45","true"
"4744","8","102","true","4744","5","12","true","4744","12","19","true","4744","7","108","true","4744","4","45","true"
"4745","8","102","true","4745","5","12","true","4745","11","19","true","4745","8","108","true","4745","3","45","true"
"4746","8","102","true","4746","5","12","true","4746","12","19","true","4746","7","108","true","4746","4","45","true"
"4747","7","102","true","4747","5","12","true","4747","12","19","true","4747","8","108","true","4747","3","45","true"
"4748","8","102","true","4748","5","12","true","4748","12","19","true","4748","7","108","true","4748","4","45","true"
"4749","7","102","true","4749","5","12","true","4749","12","19","true","4749","8","108","true","4749","3","45","true"
"4750","8","102","true","4750","5","12","true","4750","12","19","true","4750","7","108","true","4750","4","45","true"
"4751","8","102","true","4751","5","12","true","4751","11","19","true","4751","8","108","true","4751","3","45","true"
"4752","7","102","true","4752","6","12","true","4752","11","19","true","4752","8","108","true","4752","2","45","true"
"4753","8","102","true","4753","6","12","true","4753","11","19","true","4753","7","108","true","4753","3","45","true"
"4754","7","102","true","4754","6","12","true","4754","11","19","true","4754","8","108","true","4754","2","45","true"
"4755","8","102","true","4755","6","12","true","4755","11","19","true","4755","7","108","true","4755","3","45","true"
"4756","7","102","true","4756","6","12","true","4756","11","19","true","4756","8","108","true","4756","2","45","true"
"4757","8","102","true","4757","6","12","true","4757","11","19","true","4757","7","108","true","4757","3","45","true"
"4758","8","102","true","4758","5","12","true","4758","11","19","true","4758","8","108","true","4758","4","45","true"
"4759","8","102","true","4759","5","12","true","4759","11","19","true","4759","8","108","true","4759","3","45","true"
"4760","7","102","true","4760","6","12","true","4760","11","19","true","4760","8","108","true","4760","2","45","true"
"4761","8","102","true","4761","5","12","true","4761","11","19","true","4761","8","108","true","4761","3","45","true"
"4762","7","102","true","4762","6","12","true","4762","11","19","true","4762","8","108","true","4762","2","45","true"
"4763","8","102","true","4763","6","12","true","4763","11","19","true","4763","7","108","true","4763","3","45","true"
"4764","8","102","true","4764","5","12","true","4764","11","19","true","4764","8","108","true","4764","4","45","true"
"4765","8","102","true","4765","5","12","true","4765","11","19","true","4765","8","108","true","4765","3","45","true"
"4766","8","102","true","4766","5","12","true","4766","11","19","true","4766","8","108","true","4766","4","45","true"
"4767","8","102","true","4767","5","12","true","4767","11","19","true","4767","8","108","true","4767","3","45","true"
"4768","8","102","true","4768","5","12","true","4768","11","19","true","4768","8","108","true","4768","4","45","true"
"4769","8","102","true","4769","5","12","true","4769","11","19","true","4769","8","108","true","4769","3","45","true"
"4770","8","102","true","4770","5","12","true","4770","11","19","true","4770","8","108","true","4770","4","45","true"
"4771","8","102","true","4771","5","12","true","4771","11","19","true","4771","8","108","true","4771","3","45","true"
"4772","8","102","true","4772","5","12","true","4772","11","19","true","4772","8","108","true","4772","4","45","true"
